Index,Company,Type_name,Ram,Weight,Price,Touchscreen,IPS,PPI,Cpu_brand,Gpu_brand,HDD,SSD,Hybrid,Flash_storage,OS
1201,Lenovo,Notebook,8,2.2,368.64,0,0,100.45466986113652,Intel Core i7,Nvidia,500,0,0,0,Others
1203,Dell,Ultrabook,16,1.2,1570.69,1,0,276.053530085501,Intel Core i7,Intel,0,512,0,0,Windows
1204,Asus,Gaming,8,2.2,685.13,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
1205,Dell,Notebook,8,2.36,521.03,0,0,141.21199808219862,Intel Core i5,AMD,0,256,0,0,Windows
1206,HP,Notebook,8,1.91,339.34,0,0,100.45466986113652,Intel Core i5,Intel,0,256,0,0,Windows
1207,Lenovo,Notebook,4,2.2,175.24,0,0,100.45466986113652,AMD Processor,AMD,500,0,0,0,Windows
1208,Acer,Notebook,8,3.3,368.64,0,0,106.11306214269258,Intel Core i3,Nvidia,1000,0,0,0,Windows
1209,Asus,Gaming,16,2.2,1435.31,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,256,0,0,Windows
1210,Apple,Ultrabook,8,0.92,749.6,0,1,226.4155471693585,Other Intel Processor,Intel,0,0,0,512,Mac
1211,Asus,Notebook,16,2.2,1025.05,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1212,MSI,Gaming,16,2.43,1142.26,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
1213,Dell,2 in 1 Convertible,8,2.191,585.49,1,1,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
1214,Asus,Gaming,16,2.9,1142.27,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
1215,Acer,Netbook,2,1.3,101.98,0,0,135.0942111925629,Other Intel Processor,Intel,0,32,0,0,Others
1216,Acer,Notebook,4,3.3,350.48,0,0,106.11306214269258,Intel Core i3,Nvidia,1000,0,0,0,Windows
1217,Lenovo,Notebook,8,2.8,315.9,0,0,106.11306214269258,Intel Core i5,Intel,1000,0,0,0,Others
1218,Lenovo,Gaming,8,2.6,745.49,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1219,Acer,2 in 1 Convertible,8,1.2,673.41,1,1,157.3505121487356,Intel Core i7,Intel,0,256,0,0,Windows
1220,Lenovo,Notebook,8,2.3,896.12,0,1,141.21199808219862,Intel Core i7,Intel,0,256,0,0,Windows
1221,MSI,Gaming,8,2.2,865.12,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1222,HP,Notebook,6,2.1,310.04,0,0,141.21199808219862,AMD Processor,AMD,1000,0,0,0,Windows
1223,Dell,Ultrabook,8,1.26,1004.17,1,0,176.23257360658386,Intel Core i5,Intel,0,256,0,0,Windows
1224,Dell,2 in 1 Convertible,4,2.08,298.31,1,0,146.86047800548656,Intel Core i3,Intel,500,0,0,0,Windows
1225,Asus,Notebook,4,2.65,181.1,0,0,100.45466986113652,Other Intel Processor,Intel,1000,0,0,0,Windows
1226,Dell,Ultrabook,8,1.29,865.64,1,0,276.053530085501,Intel Core i7,Intel,0,256,0,0,Windows
1227,Dell,Notebook,4,2.18,305.85,0,0,100.45466986113652,Intel Core i5,Intel,1000,0,0,0,Others
1228,Lenovo,Gaming,16,2.6,603.08,1,1,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1229,MSI,Gaming,8,2.2,673.41,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1230,Lenovo,Netbook,16,1.3,967.03,1,1,176.23257360658386,Intel Core i7,Intel,0,512,0,0,Windows
1231,Razer,Gaming,16,1.95,2050.69,0,0,157.3505121487356,Intel Core i7,Nvidia,0,1000,0,0,Windows
1232,Dell,Notebook,8,2.3,274.88,1,0,100.45466986113652,Intel Core i3,Intel,1000,0,0,0,Windows
1233,MSI,Gaming,16,2.7,936.56,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
1234,Apple,Ultrabook,4,1.08,562.05,0,0,135.0942111925629,Intel Core i5,Intel,0,0,0,256,Mac
1235,HP,Notebook,4,2.1,280.15,0,0,141.21199808219862,Intel Core i3,Intel,1000,0,0,0,Windows
1236,HP,Ultrabook,8,1.54,1288.32,0,0,209.8006828649808,Intel Core i7,Intel,0,256,0,0,Windows
1237,Dell,Notebook,4,2.24,431.94,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
1238,MSI,Gaming,8,2.3,685.13,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1239,Lenovo,Notebook,16,1.4,878.53,0,1,165.6321180513006,Intel Core i7,Intel,0,512,0,0,Windows
1240,Lenovo,Notebook,6,2.2,350.22,0,0,141.21199808219862,AMD Processor,AMD,0,256,0,0,Windows
1241,Asus,Ultrabook,8,1.45,750.18,0,0,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
1242,Acer,Notebook,4,2.4,212.04,0,0,100.45466986113652,Intel Core i3,Intel,500,0,0,0,Others
1243,Dell,2 in 1 Convertible,16,2.77,1054.36,1,0,127.33567457123112,Intel Core i7,Nvidia,0,512,0,0,Windows
1244,HP,Notebook,4,1.54,644.68,0,0,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
1246,Dell,Notebook,4,1.6,512.82,0,0,111.93520355955212,Intel Core i5,Intel,500,0,0,0,Windows
1247,Asus,Gaming,16,2.34,1362.64,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,256,0,0,Windows
1248,Lenovo,Notebook,8,2.3,335.82,0,1,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Others
1249,Dell,2 in 1 Convertible,8,1.24,1062.56,1,0,276.053530085501,Intel Core i5,Intel,0,256,0,0,Windows
1250,Dell,Notebook,4,2.2,189.89,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Others
1251,HP,Notebook,4,1.86,233.85,0,0,100.45466986113652,AMD Processor,AMD,500,0,0,0,Windows
1252,Lenovo,Notebook,6,2.4,333.48,0,0,141.21199808219862,Intel Core i3,Nvidia,0,128,0,0,Windows
1253,Lenovo,Notebook,8,1.9,628.28,0,1,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
1254,Dell,Notebook,4,2.2,260.21,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Windows
1255,Asus,Notebook,4,2.0,198.68,0,0,100.45466986113652,Other Intel Processor,Intel,1000,0,0,0,Windows
1256,Asus,Gaming,16,4.0,1113.55,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,128,0,0,Windows
1257,Dell,Notebook,4,2.29,287.18,0,0,100.45466986113652,Intel Core i3,Intel,500,0,0,0,Windows
1258,Lenovo,Notebook,8,2.32,524.54,0,0,141.21199808219862,Intel Core i7,AMD,0,0,1000,0,Windows
1259,MSI,Gaming,8,2.4,720.29,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1260,Lenovo,2 in 1 Convertible,4,1.8,488.21,1,0,157.3505121487356,Intel Core i5,Intel,0,128,0,0,Windows
1261,Asus,Ultrabook,8,1.2,427.25,0,1,165.6321180513006,Other Intel Processor,Intel,0,512,0,0,Windows
1262,Dell,Notebook,6,2.3,269.01,0,0,100.45466986113652,Intel Core i3,Intel,1000,0,0,0,Windows
1263,Acer,Notebook,4,2.4,169.38,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Others
1264,Dell,Notebook,2,2.2,222.12,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Windows
1265,Lenovo,Notebook,8,2.6,526.89,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
1266,HP,Notebook,6,2.04,322.34,0,0,141.21199808219862,AMD Processor,AMD,0,0,1000,0,Windows
1267,Dell,Notebook,8,2.3,472.37,0,0,100.45466986113652,Intel Core i7,AMD,1000,0,0,0,Others
1268,HP,Netbook,2,1.17,122.49,0,0,135.0942111925629,Other Intel Processor,Intel,0,0,0,32,Windows
1269,Asus,Notebook,4,2.2,422.17,0,0,100.45466986113652,Intel Core i7,Nvidia,500,0,0,0,Windows
1270,Lenovo,2 in 1 Convertible,4,1.8,373.92,1,1,157.3505121487356,Intel Core i7,Intel,0,128,0,0,Windows
1271,Lenovo,2 in 1 Convertible,16,1.3,878.53,1,1,276.053530085501,Intel Core i7,Intel,0,512,0,0,Windows
1272,Lenovo,Notebook,2,1.5,134.21,0,0,111.93520355955212,Other Intel Processor,Intel,0,0,0,64,Windows
1273,HP,Notebook,6,2.19,447.77,0,0,100.45466986113652,Intel Core i7,AMD,1000,0,0,0,Windows
1274,Asus,Notebook,4,2.2,216.26,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Windows
1275,Asus,Ultrabook,8,1.2,427.25,0,1,165.6321180513006,Other Intel Processor,Intel,0,512,0,0,Windows
1276,Dell,Notebook,6,2.3,269.01,0,0,100.45466986113652,Intel Core i3,Intel,1000,0,0,0,Windows
1277,Acer,Notebook,4,2.4,169.38,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Others
1278,Dell,Notebook,2,2.2,222.12,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Windows
1279,Lenovo,Notebook,8,2.6,526.89,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
1280,HP,Notebook,6,2.04,322.34,0,0,141.21199808219862,AMD Processor,AMD,0,0,1000,0,Windows
1281,Dell,Notebook,8,2.3,472.37,0,0,100.45466986113652,Intel Core i7,AMD,1000,0,0,0,Others
1282,HP,Netbook,2,1.17,122.49,0,0,135.0942111925629,Other Intel Processor,Intel,0,0,0,32,Windows
1283,Asus,Notebook,4,2.2,422.17,0,0,100.45466986113652,Intel Core i7,Nvidia,500,0,0,0,Windows
1284,Lenovo,2 in 1 Convertible,4,1.8,373.92,1,1,157.3505121487356,Intel Core i7,Intel,0,128,0,0,Windows
1285,Lenovo,2 in 1 Convertible,16,1.3,878.53,1,1,276.053530085501,Intel Core i7,Intel,0,512,0,0,Windows
1286,Lenovo,Notebook,2,1.5,134.21,0,0,111.93520355955212,Other Intel Processor,Intel,0,0,0,64,Windows
1287,HP,Notebook,6,2.19,447.77,0,0,100.45466986113652,Intel Core i7,AMD,1000,0,0,0,Windows
1288,Asus,Notebook,4,2.2,216.26,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Windows
1289,Asus,Ultrabook,8,1.2,427.25,0,1,165.6321180513006,Other Intel Processor,Intel,0,512,0,0,Windows
1290,Dell,Notebook,6,2.3,269.01,0,0,100.45466986113652,Intel Core i3,Intel,1000,0,0,0,Windows
1291,Acer,Notebook,4,2.4,169.38,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Others
1292,Dell,Notebook,2,2.2,222.12,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Windows
1293,Lenovo,Notebook,8,2.6,526.89,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
1294,HP,Notebook,6,2.04,322.34,0,0,141.21199808219862,AMD Processor,AMD,0,0,1000,0,Windows
1295,Dell,Notebook,8,2.3,472.37,0,0,100.45466986113652,Intel Core i7,AMD,1000,0,0,0,Others
1296,HP,Netbook,2,1.17,122.49,0,0,135.0942111925629,Other Intel Processor,Intel,0,0,0,32,Windows
1297,Asus,Notebook,4,2.2,422.17,0,0,100.45466986113652,Intel Core i7,Nvidia,500,0,0,0,Windows
1298,Lenovo,2 in 1 Convertible,4,1.8,373.92,1,1,157.3505121487356,Intel Core i7,Intel,0,128,0,0,Windows
1299,Lenovo,2 in 1 Convertible,16,1.3,878.53,1,1,276.053530085501,Intel Core i7,Intel,0,512,0,0,Windows
1300,Lenovo,Notebook,2,1.5,134.21,0,0,111.93520355955212,Other Intel Processor,Intel,0,0,0,64,Windows
1301,HP,Notebook,6,2.19,447.77,0,0,100.45466986113652,Intel Core i7,AMD,1000,0,0,0,Windows
1302,Asus,Notebook,4,2.2,216.26,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Windows
